tweet,label
"テーマ【師弟】
アクション画面にポーズを教えてもらうしんちゃん！
#おもちゃ撮影会 #オモ写　#クレヨンしんちゃん https://t.co/ySCyUPKQG1",1
ワンダヴィジョンたまらんあと1話でどうなるの,0
"初日に29階まで頑張ったどッ🥺
疲れたからたこ焼き食べたい🤤 https://t.co/k6CPaW0x5s",0
うつ病は心の弱さではなく遺伝子が原因という学説もあるが、研究進んで欲しい。うつ病に関して、1つでも多くの事が解明されることを願う。,1
もりしんさんも集金に使ってたよね #camphor_day,1
"ツイキャス｢もっと！新月灯花！！｣ご視聴ありがとうございました💋❣️
中野の公開処刑回でしたね👍‼️楽しんでいただけたでしょうか😂
次回は26日(火)21時～です🐳✨
見てね～👀💖 https://t.co/pFYt8q9uNm",1
"どうしたもんかねぇ…

これからは二人で楽しんでほしい。
夢だって叶えてほしい。
私はそんな二人を見ているだけで満足です。
アクションにはならないだろうけど、これじゃダメ…ですかね。",1
"今日は茶道に勤しんでおります。
マフィン君は「茶道よりおはぎ」🤣
食いしん坊なプリン君はちゃんと正座し作法にならって抹茶をしずしずと。 https://t.co/P7QBEwjZ1V",1
"【定期】【時空の狭間】
2021年3月31日(水曜)23時04分11秒。
#TalesWeaver #TW #時空の狭間_tw
https://t.co/PRwGKERqxl",0
ミナサン  オサヨウゴザイマス,0
ん？サイドバック松原なのか,0
ヒカキン雑談フォートナイト #Mildom https://t.co/PsFGaFbgYL,0
"2020年もあと少し。
色々な方に今年もお世話になりました。

来年は更に色々な方と関わり、楽しんでいけたらと思っています。
これからも皆さん宜しくお願い致します。",1
セトリプレイリスト作ったから哀しいかな無限リピート中。今日いく人、台風警戒しつつ楽しんでー！わしゃまもなく帰る！ https://t.co/VxJJxR74Et,1
はー！もう限界！仕事やめたいです！止められて辞めさせてくれない！どーしたらいいですか？#うつ病 #仕事 #退職,1
"出来上がった~\(//∇//)\

#べっぴん玄米団子　プレート

お団子だけど、
お団子とは違う食べ方で、
楽しんでもらえたら嬉しいです😊♡♡

どやぁ😤♡ふふふ

#無農薬無肥料
#グルテンフリー 
#玄米食
#美容と健康 https://t.co/vdBkE5A2jN",1
まだおわっちゃいねぇ！！俺はまだ戦える！来い纏！！,0
池尻大橋に親戚が住んでいて、小さい頃は横浜高架ホームから東横線に乗って終点渋谷(こちらもまだ高架)から地下の「しんたま線」に乗り換えてました。その頃既に8500系は爆音でしたねw https://t.co/1YlCkMc5JP,1
これから最先端になるのはゲノム。 産業革命→流通革命→IT革命→ゲノム革命と未来は移り変わる。 ホリエモンもyoutubeで若返り遺伝子の話は沢山してるよね。4月に世の中の流れが変わる。今後その需要が一気に高まります。最先端の情報を得たい方、連絡ください。＋aで収入を作るチ,0
"✅ #シングルゲリラ 
✅ #15時
✅ #2月7日
✅ 💰5000【payﾏﾈﾗ】

🗝️JUST⇒ @OSAWA0709
3 https://t.co/uNxqJVdX7B",0
"ChocoProLIVE! #100 [Day 2] Baliyan Akki VS Minoru Fujita (Super Asia Cha... https://t.co/gb8hsg7mHW @YouTubeより 
第3試合
食いしん坊仮面
がばいじいちゃん
vs
ルルペンシル
エミペンシル
0：44～ぐらいからの試合は秀逸
そしてローキックの下りは最高（笑）",1
"名古屋のららぽに行ったら、いろんな地域の特産物が売ってるお店があって、そこにしんじょう君が前にYouTubeで紹介してたシューラスクあった！
あと、サラダチキンならぬサラダかつおってやつも売ってて、高知おもしろいなぁって思った！😆 https://t.co/QPI0KVmCiO",1
"パソナの淡路島本社機能移転の報道に際して、御食国(みけつくに＝淡路島)がシン＝ゴジラ(ニジゲンノモリ＝パソナ運営のアトラクション)に汚されていくという感覚を、わたしは持っております。
＃コロナ論",1
"討ちたくないと言いながら何だお前は！素晴らしい闘気だ…！シン！お前がニコルを！ニコルをころしたァ！！ﾄｩ！しぬ…！！しんでしまうぞシン！！シン！鬼になれ！！鬼になると言え！！！
#shindanmaker
https://t.co/Vaw4g5lgOz",1
普段の生活で変わったことと言えば、スーパーで金額を見ないで買うようになったことくらいです。,0
巡り巡ってここまで辿り着いたということはやはりコレをやらなければならないということなのだと覚悟せねばならない自分が楽しんで幸せな穏やかな心を持っていれば光の玉が道を示してくれるのだろう声を聞かせてくれるのだろうそして導かれていくのであろうと委ねます。,1
"始まりました！
今日は急遽FF9をすることになりました
良かったら見てね🌸

URLはリプ欄にあります！

#Vtuber
#新人Vtuber
#バーチャルYoutuber
#FF9 https://t.co/H4MsHhHKCm",0
"車買ったら、バリバリいじってご当地ナンバー図柄入りにしますw

わかりやすくなると思いますよw https://t.co/N7ddTaShO9",0
"こんばんは！

連休初日はどのようにお過ごしでしたでしょうか？

今日は海の日でした

海といえば海開きが思いつくのですが、今年はコロナの影響で中止になってしまったところも多いようですね…

連休に外出の予定がある方もいらっしゃるとは思いますが、感染対策はしっかりして楽しんでください！",1
"ワンマン
大切な週末、ご都合つきましたら、来場、配信で楽しんで欲しい。両日記念チケカード付

3月28日(日) 渋谷gee-ge.
来場ご予約→https://t.co/0jI6cmoHT2
配信チケ→ https://t.co/ExatueXCoZ

4月4日(日) 渋谷gee-ge.
来場予約→ https://t.co/EveRc1FGOg
配信チケ→ https://t.co/ADdNtG9wqJ https://t.co/7WcS0PMZDs",1
"ライスちゃんを幸せにできず早一週間…
https://t.co/RpirtJHL0I",0
"あのー衛門の人
僕の名前で2ch書き込むのやめて………",0
少しだけ（お昼ご飯をつくる） https://t.co/wxxvLFBB57,0
ドライヤー嫌いなのに大人しく乾かすの図 https://t.co/jncXWKHOTc,0
"お久しぶりのサプライズ🎉🎊 #HIRUWAKU、楽しんでいただけたでしょうか？？
約150日ぶりの放送で、担当もいつもより緊張していました(笑)

来週から通常登校となりますが、お昼の放送も通常通り金曜日の午後1時から放送します！お楽しみに👍✨

#放送部 #前橋東 #高校生 #校内放送 https://t.co/pTdDTFzdum",1
ファミマのクリスピーチキン、ハバネロホットを食べた感想。率直に言えば美味しかったです。辛さは辛党を標的としているなら足りないのではと感じました。多くの人に楽しんでもらう分には美味しい辛さかも知れませんが…もう一押し…。と、何だかんだ言って美味しかったです。(謎の上から),1
偏頭痛しんで,1
えぇ、めちゃくちゃ寒いやないですか,0
"若いうちは良いけど、買うにしても長い目を見て考えないとだね。

ヒロシに続け、キャンプのため山購入　コロナ禍が後押し：朝日新聞デジタル https://t.co/NGHTMtbFfi",0
穴場！！！！！！！ https://t.co/M7xpINxvbE,0
リアドにキングダムに色々と衝撃だけどアナ雪2面白かったです、前作より好きかもしれぬ,0
特命調査（遺言）,0
しんさばかわいすぎるな、わしが男だったら結婚したい…完,1
うつ病に関するオススメサイトまとめ - NAVER まとめ  →https://t.co/NYiBVaEOVh,1
私にお祝いでしょうか https://t.co/N61Bfq4Tnh,1
高梨ほんまよううつ,1
しんちゃんがサザエさん歌うって斬新すぎる笑,1
"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 今まで誰にも言ってない秘密を教…
● 撮りたいジャンルってありますか…
● キリンさんが好きです。でも、ゾ…
● うつ病はどの様な人がなる病気だ…
#質問箱 #匿名質問募集中

https://t.co/QCBhIz90fH",1
二日酔い過ぎて具合悪い(´ω｀),0
流石に暖房つけずにタオルケットはもうそろそろキツくなってきた,0
"今日も皆さんお疲れ様でした。

おやすみなさい😴

#うつ病",1
"最近うつ病の友達見てて自分もうつ病なんじゃないかってくらなんか心がまいってる。
でも自分でうつ病なんじゃないかって思えるってことはそーじゃないってことやんな。w
負けずに頑張ろ。試練を乗り越えろ。",1
あ〜！また次の限定ラが出てるぅ〜美味しそう🤦‍♀️×∞,0
ジート殿が囚われの剣士(プリンセス)やっておられるぞ！本物のリヴェンジさんが駆けつける展開最高ですね…,1
"聖剣3
6章終盤です。
とりあえずのラスト行く前にいろいろ稼ごうかなと思ってます。
クリアレベルってどれくらいなんだろ？お金稼ぎ頑張ってるからもう70過ぎてるんだよね…",0
人生初の『出演』映画です。ご覧ください。 https://t.co/36158noydl,0
シグルリはアズズとOP見るために見てるようなもの,0
"ＰＪ給食を食べた事がない…
オカンの手作り弁当か､崎陽軒のシュウマイ弁当(笑)

最近ＮＰＯカフェが流行っている…
そんなカフェのパンは､マーガリン･ショートニングがタップリ🤯
そして､唐揚げ･ハンバーグは､衣やツナギばかりで､本当に不味い🤮

相当アクドイ… https://t.co/t8XlH30Xzt",0
"今日の金曜ロードショーは見ましょう。
是非見ましょう。
見てください、お願いします。
出来る限りでもいいので見てください。
出来る限り見てください、お願いします。
#金曜ロードショー
#聲の形
#京アニ
#京都アニメーション",1
"大会でチーミングはやばいだろ。

あぁー、文集書かないといけないしなんか先生への手紙書かなあかんし卒業式の練習とか高校に書類を取りに行ったりだとか……大変だぁ
| ε:)",0
"3月21日はトラベリーハーツ チャイナ企画です(^^)
私服 水着 ランジェリー どの衣装がチャイナ仕様になるかは各モデル次第！！
豪華スタジオでのチャイナドレスは必見です
予定を空けてお待ちくださいね(^_^)

※チャイナドレスを着用しないモデルもおりますご了承ください(≧∇≦*)",0
